company_id,inn,okved2,okopf_id,period,scale,revenue_t,revenue_t_1,net_profit_t,net_profit_t_1,inventory_t,inventory_t_1,payables_t,payables_t_1,equity_t,equity_t_1,debt_t,debt_t_1,region,okved_section,margin,debt_ratio,inv_turnover,growth_rev,z_margin,z_debt_ratio,z_inv_turnover,z_growth
10843371,6320031714,43,12300,2024,1000,3233000.0,1755000.0,180000.0,25000.0,278000.0,360000.0,15000.0,213000.0,347000.0,167000.0,,,САМАРСКАЯ,F,0.055675842870399,,11.629496402877695,0.8421652421652421,0.5544779833766087,,0.17614183865871852,1.779209900751221
2134303,7449068896,68,12300,2022,1000,1161000.0,,13000.0,-2366000.0,,,70000.0,117000.0,30000.0,17000.0,0.0,332000.0,ЧЕЛЯБИНСКАЯ,L,0.0111972437553832,0.0,,,-0.38722437264865706,-0.009496756379427011,,
9565227,3025017594,43,12300,2022,1000,4573000.0,6971000.0,108000.0,-51000.0,468000.0,481000.0,1170000.0,1197000.0,128000.0,-31000.0,251000.0,502000.0,АСТРАХАНСКАЯ,F,0.0236168816969166,1.9609375,9.77136752136752,-0.3439965571653995,-0.3521358629489496,16.008687910837434,0.14301014477833301,-1.085262358663638
9565227,3025017594,43,12300,2023,1000,2970000.0,4573000.0,56000.0,108000.0,468000.0,468000.0,1424000.0,1170000.0,76000.0,128000.0,0.0,251000.0,АСТРАХАНСКАЯ,F,0.0188552188552188,0.0,6.346153846153846,-0.3505357533347911,-0.2764251002295416,-1.0,-0.29609984947915363,-1.1589805307278935
9565227,3025017594,43,12300,2024,1000,4131000.0,2970000.0,22000.0,56000.0,468000.0,468000.0,731000.0,1424000.0,42000.0,76000.0,0.0,,АСТРАХАНСКАЯ,F,0.0053255870249334,0.0,8.826923076923077,0.3909090909090909,-0.6992450254289506,-0.844204463986574,-0.14359714627595005,0.7333044510035837
11706532,7801705968,49,12300,2022,1000,29584000.0,,-10513000.0,,,,18286000.0,,-10504000.0,,,,САНКТ-ПЕТЕРБУРГ,H,-0.3553610059491617,,,,-11.499166705351888,,,
11706532,7801705968,49,12300,2023,1000,37235000.0,29234000.0,1787000.0,-10765000.0,320000.0,28000.0,27048000.0,18286000.0,-8691000.0,-10478000.0,,,САНКТ-ПЕТЕРБУРГ,H,0.0479924801933664,,116.359375,0.2736881713073818,0.42609764340984146,,2.9738478419897585,0.30081042421767423
11706532,7801705968,49,12300,2024,1000,71415000.0,37235000.0,3756000.0,1787000.0,0.0,320000.0,41066000.0,27048000.0,-4935000.0,-8691000.0,,,САНКТ-ПЕТЕРБУРГ,H,0.0525939928586431,,,0.9179535383375856,0.8475579459554915,,,3.035858218479345
11178954,9718148641,64,12267,2022,1000,95000.0,,3000.0,2000.0,,,12000.0,2000.0,15000.0,12000.0,349000.0,300000.0,МОСКВА,K,0.031578947368421,23.266666666666666,,,-0.14486486869745038,113.04342911133365,,
11178954,9718148641,64,12267,2023,1000,2180325000.0,95000.0,1517000.0,3000.0,,,2401000.0,12000.0,102577000.0,15000.0,403000.0,349000.0,МОСКВА,K,0.0006957678327772,0.0039287559589381,,22949.78947368421,-0.771391332450524,-0.31099488303551653,,76138.77619816495
11178954,9718148641,64,12267,2024,1000,684228000.0,2180325000.0,1251541000.0,101017000.0,,,9000.0,2401000.0,1354098000.0,102576000.0,1095463000.0,403000.0,МОСКВА,K,1.8291285945620464,0.8089983147453138,,-0.6861807299370507,33.871299289007716,3.653181325517871,,-2.8172431930043293
8200492,2801191093,71,12300,2022,1000,38472000.0,33417000.0,1907000.0,3365000.0,0.0,12000.0,4820000.0,27219000.0,28871000.0,22856000.0,,,АМУРСКАЯ,M,0.0495685173632771,,,0.1512703115180896,-0.060982946993507134,,,0.1936476165916518
8200492,2801191093,71,12300,2023,1000,44808000.0,38472000.0,1475000.0,1907000.0,0.0,,12460000.0,4820000.0,24566000.0,28871000.0,,,АМУРСКАЯ,M,0.0329182288876986,,,0.164691203992514,-0.27374174117986116,,,0.1280307683122281
8200492,2801191093,71,12300,2024,1000,48184000.0,44808000.0,4574000.0,1475000.0,,,13990000.0,12460000.0,16563000.0,24566000.0,,,АМУРСКАЯ,M,0.0949277768553876,,,0.0753436886270308,0.4278236429147009,,,-0.20659968908925838
9628101,7610117281,72,12300,2022,1000,69543000.0,70720000.0,92000.0,266000.0,0.0,1712000.0,44251000.0,22813000.0,963000.0,871000.0,2000000.0,,ЯРОСЛАВСКАЯ,M,0.0013229225083761,2.0768431983385254,,-0.0166430995475113,-0.5556691494464925,19.037592665701634,,-0.35070790463845714
9628101,7610117281,72,12300,2023,1000,70576000.0,69543000.0,47000.0,92000.0,658000.0,,21591000.0,44251000.0,1013000.0,963000.0,0.0,2000000.0,ЯРОСЛАВСКАЯ,M,0.0006659487644525,0.0,107.258358662614,0.0148541190342665,-0.6522277914171469,-0.012198412851872299,6.52271576529415,-0.30629186268126984
9628101,7610117281,72,12300,2024,1000,48236000.0,70576000.0,140000.0,47000.0,1028000.0,658000.0,12070000.0,21591000.0,1153000.0,1013000.0,0.0,,ЯРОСЛАВСКАЯ,M,0.0029023965502943,0.0,46.92217898832685,-0.3165381999546588,-0.5948112914163052,-0.02011153872383385,1.6560885028174444,-1.555642429118281
2553807,6670103235,70,12300,2022,1000,5567000.0,7154000.0,1502000.0,2358000.0,,,804000.0,820000.0,1803000.0,2137000.0,,,СВЕРДЛОВСКАЯ,M,0.2698042033411173,,,-0.2218339390550741,2.197203639132472,,,-1.0159124626480909
2553807,6670103235,70,12300,2023,1000,6309000.0,5567000.0,1492000.0,1502000.0,,,193000.0,804000.0,2107000.0,1803000.0,,,СВЕРДЛОВСКАЯ,M,0.2364875574576002,,,0.1332854320100592,2.1151793157331102,,,0.03699697971708469
2553807,6670103235,70,12300,2024,1000,6434000.0,6309000.0,563000.0,1492000.0,,,394000.0,193000.0,1977000.0,2107000.0,,,СВЕРДЛОВСКАЯ,M,0.087503885607709,,,0.0198129656046917,0.3453254178230937,,,-0.39776269234255374
9008071,9105006341,52,12267,2022,1000,192258000.0,95202000.0,-5960000.0,-8945000.0,22259000.0,11342000.0,33452000.0,12986000.0,-6863000.0,-907000.0,117512000.0,114821000.0,КРЫМ,H,-0.031000010402688,-17.12254116275681,8.637315243272385,1.0194743807903195,-1.6879565932479894,-80.41409207612173,-0.6894617544702202,2.4851775453715463
9008071,9105006341,52,12267,2023,1000,269418000.0,192258000.0,17853000.0,-5960000.0,25892000.0,22259000.0,23911000.0,33452000.0,11188000.0,-6863000.0,123609000.0,117512000.0,КРЫМ,H,0.0662650602409638,11.048355380765106,10.40545342190638,0.4013357051462097,0.8825310398170161,48.19606801651521,-0.7465532083017511,0.6726571474570713
9008071,9105006341,52,12267,2024,1000,325644000.0,269418000.0,13893000.0,17853000.0,36587000.0,25892000.0,24251000.0,23911000.0,25081000.0,11188000.0,116753000.0,123609000.0,КРЫМ,H,0.0426631536278881,4.655037677923528,8.900538442616229,0.2086942965948823,0.5489384153808131,14.15584514401535,-0.7118825063877516,0.3313111743984873
183438,1326191458,93,12300,2022,1000,1025000.0,894000.0,-40000.0,47000.0,4842000.0,1895000.0,2691000.0,1400000.0,2022000.0,124000.0,2012000.0,1995000.0,МОРДОВИЯ,R,-0.0390243902439024,0.9950544015825916,0.211689384551838,0.1465324384787472,-0.938863980210973,2.1574767123974565,-1.1286735454368437,-0.07544538417629922
183438,1326191458,93,12300,2023,1000,900000.0,1025000.0,-10000.0,-40000.0,0.0,4842000.0,500000.0,2691000.0,0.0,2022000.0,0.0,2012000.0,МОРДОВИЯ,R,-0.0111111111111111,,,-0.1219512195121951,-0.9294355644967571,,,-1.0681143244872604
9394255,6678063129,45,12300,2022,1000,13657000.0,11523000.0,459000.0,283000.0,11897000.0,9736000.0,8226000.0,6481000.0,1506000.0,1048000.0,3942000.0,3812000.0,СВЕРДЛОВСКАЯ,G,0.0336091381709013,2.6175298804780875,1.1479364545683786,0.1851948277358326,0.252719141876353,12.329852386762333,-1.0570032692936722,0.3496976165734651
9394255,6678063129,45,12300,2023,1000,14788000.0,13657000.0,466000.0,459000.0,12011000.0,11897000.0,9096000.0,8226000.0,1972000.0,1506000.0,3942000.0,3942000.0,СВЕРДЛОВСКАЯ,G,0.0315120367865837,1.9989858012170385,1.231204728998418,0.0828146737936589,0.13438084625849941,9.304478038677107,-1.0596309395290056,0.07511493498242092
9394255,6678063129,45,12300,2024,1000,16397000.0,14788000.0,324000.0,466000.0,12458000.0,12011000.0,12165000.0,9096000.0,2295000.0,1972000.0,3942000.0,3942000.0,СВЕРДЛОВСКАЯ,G,0.019759712142465,1.7176470588235293,1.3161823727725157,0.1088044360292128,-0.26549980731067635,9.60505775032006,-0.9995209933594398,0.12258797681115578
881205,4824029608,46,12300,2022,1000,10240000.0,14373000.0,199000.0,2135000.0,6848000.0,6848000.0,27236000.0,27724000.0,-521000.0,-720000.0,137000.0,310000.0,ЛИПЕЦКАЯ,G,0.01943359375,-0.2629558541266795,1.4953271028037385,-0.28755305085925,-0.26677392691544566,-1.8747255554412265,-0.9905743887806204,-1.0488329074945568
8487701,6321344822,46,12300,2022,1000,547000.0,253000.0,137000.0,39000.0,104000.0,87000.0,61000.0,4000.0,192000.0,55000.0,102000.0,100000.0,САМАРСКАЯ,G,0.2504570383912248,0.53125,5.259615384615385,1.1620553359683794,8.199573089892208,2.041752426576862,-0.2707580731734999,3.239545039220426
8487701,6321344822,46,12300,2023,1000,746000.0,547000.0,98000.0,137000.0,159000.0,104000.0,12000.0,61000.0,291000.0,192000.0,109000.0,102000.0,САМАРСКАЯ,G,0.131367292225201,0.3745704467353952,4.6918238993710695,0.3638025594149908,3.7784477583703326,1.2245994622704075,-0.4281758248813739,1.1439182165982966
8487701,6321344822,46,12300,2024,1000,768000.0,746000.0,141000.0,98000.0,126000.0,159000.0,0.0,12000.0,439000.0,291000.0,119000.0,109000.0,САМАРСКАЯ,G,0.18359375,0.2710706150341685,6.095238095238095,0.0294906166219839,5.088642309051028,1.0130786839318056,-0.07130556874403068,-0.16666291815047832
5418761,2630020377,47,12200,2023,1000,96000.0,,-30000.0,9000.0,0.0,,36000.0,72000.0,360000.0,390000.0,366000.0,367000.0,СТАВРОПОЛЬСКИЙ,G,-0.3125,1.0166666666666666,,,-12.419819482163865,4.418400528666958,,
5418761,2630020377,47,12200,2024,1000,77000.0,96000.0,6000.0,-30000.0,,,136000.0,36000.0,248000.0,360000.0,366000.0,366000.0,СТАВРОПОЛЬСКИЙ,G,0.0779220779220779,1.4758064516129032,,-0.1979166666666666,1.6352625512332322,8.168639064340898,,-0.9959983442293394
10751518,2311263101,86,12300,2022,1000,6423000.0,8275000.0,195000.0,391000.0,0.0,,7679000.0,1570000.0,320000.0,125000.0,0.0,,КРАСНОДАРСКИЙ,Q,0.0303596450256889,0.0,,-0.2238066465256797,-0.48172968337882816,0.0,,-1.8287199546388966
10751518,2311263101,86,12300,2023,1000,7299000.0,6423000.0,311000.0,195000.0,,,6018000.0,7679000.0,-631000.0,320000.0,,,КРАСНОДАРСКИЙ,Q,0.0426085765173311,,,0.1363848668846333,-0.2588181747376864,,,0.03239764958271838
10751518,2311263101,86,12300,2024,1000,8195000.0,7299000.0,864000.0,311000.0,,,3712000.0,4756000.0,1495000.0,631000.0,,,КРАСНОДАРСКИЙ,Q,0.1054301403294692,,,0.1227565419920537,0.5871735167484122,,,-0.25142051051766356
8550028,6501264647,46,12300,2022,1000,17790000.0,22632000.0,-33009000.0,15676000.0,8545000.0,12084000.0,12538000.0,8402000.0,1285000.0,38071000.0,707000.0,604000.0,САХАЛИНСКАЯ,G,-1.8554806070826304,0.5501945525291829,2.0819192510239906,-0.2139448568398727,-68.97700494109313,2.1351739525882976,-0.8784048185231702,-0.8310777131961743
8550028,6501264647,46,12300,2023,1000,907000.0,17790000.0,-4611000.0,-33009000.0,13066000.0,8545000.0,15513000.0,12538000.0,2513000.0,1285000.0,891000.0,707000.0,САХАЛИНСКАЯ,G,-5.083792723263506,0.3545563072025467,0.0694168069799479,-0.9490163012928612,-186.5409497568997,1.1250486812521627,-1.2716210168467037,-3.8496960219268823
8550028,6501264647,46,12300,2024,1000,37000.0,907000.0,-4059000.0,-4611000.0,1856000.0,13066000.0,13377000.0,15513000.0,-5672000.0,2513000.0,2015000.0,891000.0,САХАЛИНСКАЯ,G,-109.70270270270272,-0.3552538787023977,0.0199353448275862,-0.9592061742006616,-3586.026217229671,-2.706992220066954,-1.251285474738958,-3.7723577860624946
11837981,5638079480,62,12300,2022,1000,553000.0,,8000.0,,28000.0,,58000.0,,17000.0,,,,ОРЕНБУРГСКАЯ,J,0.0144665461121157,,19.75,,-0.4815212855347482,,0.032732126872112986,
11837981,5638079480,62,12300,2023,1000,7084000.0,553000.0,-421000.0,8000.0,2005000.0,28000.0,4253000.0,58000.0,-404000.0,17000.0,40000.0,,ОРЕНБУРГСКАЯ,J,-0.0594297007340485,-0.099009900990099,3.5331670822942645,11.810126582278482,-1.3011774816021673,-0.8764111475640812,-0.9495876971595189,42.57290983463251
11837981,5638079480,62,12300,2024,1000,750000.0,7084000.0,431000.0,-421000.0,2294000.0,2005000.0,4987000.0,4253000.0,23000.0,-404000.0,40000.0,40000.0,ОРЕНБУРГСКАЯ,J,0.5746666666666667,1.7391304347826086,0.3269398430688753,-0.8941276115189158,5.539892090571808,20.231884057971033,-1.0197656829132884,-3.293473822795463
4021909,5906102297,73,12300,2022,1000,6767000.0,2733000.0,527000.0,215000.0,0.0,,1596000.0,452000.0,5378000.0,2295000.0,0.0,,ПЕРМСКИЙ,M,0.077877937047436,0.0,,1.4760336626417856,0.22928768516104156,0.0,,4.488374523340914
4021909,5906102297,73,12300,2023,1000,8750000.0,6767000.0,800000.0,527000.0,,,61000.0,1596000.0,855000.0,5378000.0,,,ПЕРМСКИЙ,M,0.0914285714285714,,,0.2930397517363676,0.4128871843318,,,0.5000660288476189
4021909,5906102297,73,12300,2024,1000,10330000.0,8750000.0,1036000.0,800000.0,,,86000.0,47000.0,1300000.0,845000.0,430000.0,14000.0,ПЕРМСКИЙ,M,0.1002904162633107,0.3307692307692307,,0.1805714285714285,0.4874161420772257,2.629809018090233,,0.1556439428770609
183611,2221140419,49,12300,2022,1000,647000.0,297000.0,3000.0,-633000.0,,,43000.0,119000.0,-452000.0,-454000.0,417000.0,402000.0,АЛТАЙСКИЙ,H,0.0046367851622874,-0.922566371681416,,1.1784511784511784,-0.6100215338213685,-4.654127069056529,,2.935870084995736
183611,2221140419,49,12300,2023,1000,417000.0,647000.0,-63000.0,3000.0,,,22000.0,43000.0,-467000.0,-452000.0,1299000.0,417000.0,АЛТАЙСКИЙ,H,-0.1510791366906475,-2.7815845824411136,,-0.3554868624420402,-4.546540811912484,-12.79165522874317,,-1.53202306349515
183611,2221140419,49,12300,2024,1000,489000.0,417000.0,-95000.0,-63000.0,,,37000.0,22000.0,-610000.0,-467000.0,1299000.0,1299000.0,АЛТАЙСКИЙ,H,-0.1942740286298568,-2.129508196721312,,0.1726618705035971,-6.5757434465886355,-7.008577877523864,,0.19391234229190524
10701384,4523004825,86,12300,2022,1000,360000.0,308000.0,30000.0,,0.0,,0.0,,40000.0,10000.0,,,КУРГАНСКАЯ,Q,0.0833333333333333,,,0.1688311688311688,0.37971338322560455,,,0.2815284106260694
10701384,4523004825,86,12300,2023,1000,703000.0,360000.0,34000.0,30000.0,0.0,,0.0,,44000.0,40000.0,,,КУРГАНСКАЯ,Q,0.0483641536273115,,,0.9527777777777776,-0.17161585547972577,,,4.744600483368178
10701384,4523004825,86,12300,2024,1000,578000.0,703000.0,31000.0,34000.0,0.0,0.0,0.0,0.0,41000.0,44000.0,,,КУРГАНСКАЯ,Q,0.0536332179930795,,,-0.1778093883357041,-0.1415977344692096,,,-2.002564568133304
4458595,3711020465,93,12300,2022,1000,571000.0,412000.0,2107000.0,-357000.0,0.0,626000.0,17000.0,28000.0,-271000.0,-2378000.0,3283000.0,3105000.0,ИВАНОВСКАЯ,R,3.690017513134851,-12.11439114391144,,0.3859223300970874,35.078167775511346,-26.26641994276283,,0.9495702997861774
4458595,3711020465,93,12300,2023,1000,573000.0,571000.0,-469000.0,2107000.0,0.0,,35000.0,17000.0,-740000.0,-271000.0,3357000.0,3283000.0,ИВАНОВСКАЯ,R,-0.8184991273996509,-4.536486486486487,,0.0035026269702276,-11.544098470918625,-8.959748763007664,,-0.6756233944090613
4458595,3711020465,93,12300,2024,1000,1030000.0,573000.0,-398000.0,-469000.0,,,26000.0,35000.0,-1138000.0,-740000.0,3394000.0,3357000.0,ИВАНОВСКАЯ,R,-0.3864077669902913,-2.9824253075571177,,0.7975567190226877,-4.6609568737971445,-7.331095257005516,,2.605047034795462
6433683,7014037109,68,12200,2022,1000,9667000.0,8902000.0,13000.0,-1847000.0,638000.0,1248000.0,737000.0,1594000.0,13338000.0,13752000.0,10219000.0,9654000.0,ТОМСКАЯ,L,0.0013447812144408,0.7661568451042136,15.15203761755486,0.0859357447764547,-0.4794399162335378,1.8648170262407964,-0.6219384951927298,0.3482395604026663
6433683,7014037109,68,12200,2023,1000,11491000.0,9667000.0,-259000.0,13000.0,1281000.0,638000.0,855000.0,737000.0,13079000.0,13338000.0,7430000.0,10219000.0,ТОМСКАЯ,L,-0.0225393786441562,0.5680862451257741,8.970335675253708,0.1886831488569359,-0.6706563677498053,1.3169362840989718,-0.839938218702427,1.1486485608321269
6433683,7014037109,68,12200,2024,1000,12772000.0,11491000.0,-664000.0,-259000.0,1505000.0,1281000.0,852000.0,855000.0,12415000.0,13079000.0,6756000.0,7430000.0,ТОМСКАЯ,L,-0.0519887253366739,0.54418042690294,8.486378737541528,0.1114785484292054,-0.8676031678666849,2.2059809610376915,-0.897434204189562,0.15549251228045216
11149303,5249169580,49,12300,2022,1000,27642000.0,15867000.0,1725000.0,698000.0,0.0,2000.0,34179000.0,13038000.0,2718000.0,993000.0,403000.0,513000.0,НИЖЕГОРОДСКАЯ,H,0.062405035815064,0.148270787343635,,0.742106258271885,1.1373415978282506,0.35369465549922857,,1.6988505757259351
11149303,5249169580,49,12300,2023,1000,51826000.0,27642000.0,1011000.0,1725000.0,0.0,0.0,76281000.0,34179000.0,3729000.0,2718000.0,0.0,403000.0,НИЖЕГОРОДСКАЯ,H,0.0195075830664145,0.0,,0.8749005137110195,-0.28543068527153387,-0.5253322260026944,,2.052186520336759
11149303,5249169580,49,12300,2024,1000,52352000.0,51826000.0,306000.0,1011000.0,0.0,0.0,19506000.0,76281000.0,4035000.0,3729000.0,0.0,0.0,НИЖЕГОРОДСКАЯ,H,0.0058450488997555,0.0,,0.0101493458881642,-0.5581790089467205,-0.3655669618368468,,-0.4257803486272094
10438901,6684029817,46,12300,2022,1000,44068000.0,81624000.0,353000.0,1056000.0,8604000.0,6032000.0,7184000.0,25043000.0,1805000.0,1474000.0,12189000.0,2236000.0,СВЕРДЛОВСКАЯ,G,0.0080103476445493,6.752908587257617,5.1218038121803815,-0.4601097716357934,-0.6854031519161201,32.722700875921305,-0.2971107355871359,-1.5593076278809357
10438901,6684029817,46,12300,2023,1000,114396000.0,44068000.0,511000.0,329000.0,16220000.0,8604000.0,14639000.0,7417000.0,1792000.0,1488000.0,16389000.0,12189000.0,СВЕРДЛОВСКАЯ,G,0.0044669394034756,9.145647321428571,7.052774352651048,1.5958972497050017,-0.8525891842694326,44.852133477094,0.0026240307966921284,5.830479152602886
10438901,6684029817,46,12300,2024,1000,91885000.0,114396000.0,4771000.0,511000.0,21820000.0,16220000.0,20005000.0,14628000.0,6564000.0,1792000.0,17732000.0,16388000.0,СВЕРДЛОВСКАЯ,G,0.0519236001523643,2.7014015843997563,4.211044912923923,-0.1967813559914682,0.7856250362916746,15.448093786545204,-0.43726430125215626,-0.9918579607335634
10262957,7448204017,43,12300,2022,1000,3773000.0,8180000.0,103000.0,287000.0,1716000.0,2229000.0,205000.0,3019000.0,2614000.0,2511000.0,,,ЧЕЛЯБИНСКАЯ,F,0.027299231380864,,2.198717948717949,-0.5387530562347188,-0.2505907334914809,,-0.9434791103161111,-1.449672979235747
10262957,7448204017,43,12300,2023,1000,5504000.0,3773000.0,114000.0,103000.0,1263000.0,1716000.0,103000.0,205000.0,2728000.0,2614000.0,,,ЧЕЛЯБИНСКАЯ,F,0.0207122093023255,,4.3578780680918445,0.4587861118473363,-0.22390596339382762,,-0.5609016386234743,0.5928280032810374
10262957,7448204017,43,12300,2024,1000,479000.0,5504000.0,-1026000.0,114000.0,1393000.0,1263000.0,50000.0,103000.0,1511000.0,2728000.0,,,ЧЕЛЯБИНСКАЯ,F,-2.1419624217119,,0.3438621679827709,-0.9129723837209304,-54.16678630959274,,-1.1114095703236415,-2.2887856331854572
11795299,4706046572,56,12300,2024,1000,2125000.0,,7000.0,,20000.0,9000.0,600000.0,,10000.0,0.0,,,ЛЕНИНГРАДСКАЯ,I,0.0032941176470588,,106.25,,-0.9267553584292846,,7.142294456677533,
10750921,5404078001,46,12300,2022,1000,85070000.0,49151000.0,2677000.0,2040000.0,4470000.0,579000.0,51822000.0,18288000.0,6154000.0,3474000.0,2228000.0,3898000.0,НОВОСИБИРСКАЯ,G,0.0314682026566357,0.3620409489762756,19.03131991051454,0.7307887937173201,0.1742599922756304,1.2073295634750651,2.362700596652856,1.9637287941220998
10750921,5404078001,43,12300,2023,1000,107155000.0,84842000.0,19504000.0,2584000.0,6081000.0,4470000.0,81444000.0,44412000.0,25429000.0,6061000.0,3575000.0,2228000.0,НОВОСИБИРСКАЯ,F,0.182016704773459,0.1405875181878957,17.621279394836375,0.2629947431696565,4.338084585918618,0.20210420140922397,1.205539636884327,0.1690299999271267
10750921,5404078001,43,12300,2024,1000,63939000.0,107155000.0,9079000.0,19504000.0,18188000.0,6081000.0,74836000.0,81444000.0,29532000.0,25429000.0,14437000.0,3575000.0,НОВОСИБИРСКАЯ,F,0.1419947137115063,0.488859542191521,3.5154497470859907,-0.4033036255890999,2.7038206758896095,3.1610403889950605,-0.7495706190346691,-1.1074935217930466
9669421,5507142876,46,12300,2022,1000,7600000.0,25285000.0,-305000.0,-2376000.0,159000.0,2477000.0,1716000.0,18000.0,-597000.0,-292000.0,2042000.0,4184000.0,МОСКВА,G,-0.0401315789473684,-3.420435510887772,47.79874213836478,-0.6994265374728099,-2.4496667625545534,-17.445247341600695,7.863676698196205,-2.267278656622403
9669421,5507142876,46,12300,2023,1000,21085000.0,7600000.0,-64000.0,-305000.0,0.0,159000.0,6442000.0,1716000.0,-661000.0,-597000.0,5042000.0,2042000.0,МОСКВА,G,-0.003035333175243,-7.627836611195159,,1.7743421052631578,-1.1263733045910513,-38.57955356341408,,6.509235985077336
9669421,5507142876,46,12300,2024,1000,418379000.0,21085000.0,1666000.0,-64000.0,32415000.0,,30123000.0,6442000.0,114743000.0,-661000.0,3410000.0,5042000.0,МОСКВА,G,0.0039820354272083,0.0297185884977732,12.906956655869196,18.842494664453405,-0.7811186891022179,-0.4204380642042134,1.2517052106437587,68.44279629616787
11979270,5406826816,46,12300,2022,1000,792000.0,,24000.0,,,,41000.0,,39000.0,0.0,,,НОВОСИБИРСКАЯ,G,0.0303030303030303,,,,0.1315597654855157,,,
11979270,5406826816,46,12300,2023,1000,546000.0,792000.0,5000.0,24000.0,,,20000.0,41000.0,20000.0,39000.0,,,НОВОСИБИРСКАЯ,G,0.0091575091575091,,,-0.3106060606060606,-0.6814139169833434,,,-1.4213530392590479
10663280,5032295525,25,12300,2022,1000,751266000.0,1002258000.0,-966000.0,1717000.0,320883000.0,260692000.0,743550000.0,608245000.0,-1308000.0,-400000.0,1768000.0,12591000.0,САНКТ-ПЕТЕРБУРГ,C,-0.0012858295197706,-1.3516819571865444,2.341245874664597,-0.2504265368797256,-0.8124222319952694,-5.987777802792289,-0.8848936807602298,-1.155865094532723
10663280,5032295525,25,12300,2023,1000,1867189000.0,751266000.0,170128000.0,-966000.0,681433000.0,322999000.0,1064247000.0,743608000.0,168761000.0,-1366000.0,1768000.0,1768000.0,САНКТ-ПЕТЕРБУРГ,C,0.0911145042092685,0.0104763541339527,2.7400918358811506,1.4853899950217366,1.3073060591442518,-0.5142796785360607,-0.7330618520329394,3.2337095201610015
10663280,5032295525,25,12300,2024,1000,2649024000.0,1867189000.0,263093000.0,170128000.0,260265000.0,681433000.0,887699000.0,1064247000.0,380815000.0,168761000.0,0.0,1768000.0,САНКТ-ПЕТЕРБУРГ,C,0.0993169559807687,0.0,10.178179931992393,0.4187230109003427,1.5151677933034962,-0.6012398045451883,0.5152422814750329,0.6861972052468953
9099422,6685084715,52,12300,2022,1000,1560000.0,2010000.0,6229000.0,5724000.0,,,142000.0,56000.0,18364000.0,17227000.0,,,СВЕРДЛОВСКАЯ,H,3.992948717948718,,,-0.2238805970149253,120.02768430147347,,,-1.0396815588912571
9099422,6685084715,52,12300,2023,1000,1560000.0,1560000.0,3854000.0,6229000.0,,,195000.0,142000.0,26744000.0,18364000.0,,,СВЕРДЛОВСКАЯ,H,2.4705128205128206,,,0.0,60.93858049570743,,,-0.49646349584513755
9099422,6685084715,52,12300,2024,1000,1430000.0,1560000.0,2262000.0,3854000.0,,,738000.0,195000.0,17005000.0,26744000.0,,,СВЕРДЛОВСКАЯ,H,1.5818181818181818,,,-0.0833333333333333,46.83120533361166,,,-0.7822484619506846
450989,2127001680,47,12300,2022,1000,41076000.0,37889000.0,3354000.0,2554000.0,24619000.0,26212000.0,2282000.0,5054000.0,24900000.0,24719000.0,975000.0,0.0,ЧУВАШСКАЯ РЕСПУБЛИКА -,G,0.081653520303827,0.0391566265060241,1.668467443844185,0.0841141228324843,2.0134080277041697,-0.3849142271276967,-0.9574660737312976,0.050670465734093346
450989,2127001680,47,12300,2023,1000,38909000.0,41076000.0,1933000.0,3354000.0,27633000.0,24619000.0,4344000.0,2282000.0,26247000.0,24900000.0,404000.0,975000.0,ЧУВАШСКАЯ РЕСПУБЛИКА -,G,0.0496800226168752,0.0153922353030822,1.408062823435747,-0.052755867173045,0.7973940820974427,-0.5619610548148899,-1.027359850801476,-0.44055939295256374
450989,2127001680,47,12300,2024,1000,30516000.0,38909000.0,-2041000.0,1933000.0,22103000.0,27633000.0,3181000.0,4344000.0,21654000.0,26247000.0,480000.0,404000.0,ЧУВАШСКАЯ РЕСПУБЛИКА -,G,-0.0668829466509372,0.0221668052091992,1.38062706419943,-0.2157084479169344,-3.0970060961485437,-0.46529208087778823,-0.9870041783041466,-1.0608834889375833
147328,7536122109,47,12300,2022,1000,17103000.0,22070000.0,-1255000.0,-361000.0,,,884000.0,1061000.0,7417000.0,8672000.0,96000.0,50000.0,ЗАБАЙКАЛЬСКИЙ,G,-0.0733789393673624,0.0129432385061345,,-0.2250566379700951,-3.6680872183038997,-0.5141806590007729,,-0.8639497064742012
147328,7536122109,47,12300,2023,1000,10607000.0,17103000.0,41000.0,-1255000.0,,,624000.0,884000.0,7558000.0,7417000.0,0.0,96000.0,ЗАБАЙКАЛЬСКИЙ,G,0.0038653719242009,0.0,,-0.3798164064783956,-0.8745424819401296,-0.6385223800481588,,-1.6846108114813305
147328,7536122109,47,12300,2024,1000,13687000.0,10607000.0,78000.0,41000.0,,,7560000.0,624000.0,7636000.0,7558000.0,0.0,,ЗАБАЙКАЛЬСКИЙ,G,0.0056988383137283,0.0,,0.2903742811350994,-0.7250130912642329,-0.5969524069834983,,0.7847580826948248
491196,4025078140,26,12300,2022,1000,19057000.0,26458000.0,78000.0,52000.0,1132000.0,950000.0,4622000.0,8271000.0,897000.0,819000.0,2648000.0,2375000.0,КАЛУЖСКАЯ,C,0.0040929842052789,2.9520624303233,16.834805653710248,-0.2797263587572757,-0.6574045480421011,11.547851511512555,2.347700157725645,-1.2328461171516674
